,Data,IPEDS ID,Year,NCAA Subdivision,FBS Conference,Total Expenses,Medical,Recruiting,Game Expenses and Travel,Coaches Compensation,Athletic Student Aid,Total Revenues,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Competition Guarantees,Ticket Sales,Total Football Spending,footall_expense_pct,football_expense_pct
1151,Minnesota,174066,2008,Football Bowl Subdivision,Big Ten Conference,63968805.0,608000.0,1212843.0,6680238.0,11196912.0,8977632.0,68951692.0,6025620.0,5149444.0,225240.0,20361691.0,28675625.0,0.4482751397341251,0.4482751397341251
1152,Minnesota,174066,2009,Football Bowl Subdivision,Big Ten Conference,70322993.0,654650.0,1311458.0,7243260.0,11433908.0,8701694.0,70322993.0,7249144.0,3532578.0,317500.0,21260076.0,29344970.0,0.4172884109184602,0.4172884109184602
1153,Minnesota,174066,2010,Football Bowl Subdivision,Big Ten Conference,78706900.0,562928.0,1331310.0,9504424.0,12053287.0,8706183.0,78706900.0,8628105.0,7320786.0,287300.0,21514964.0,32158132.0,0.4085808486930625,0.4085808486930625
1154,Minnesota,174066,2011,Football Bowl Subdivision,Big Ten Conference,78924683.0,649407.0,1130963.0,8095227.0,13371831.0,8733836.0,78924683.0,8352744.0,7099381.0,115500.0,21404771.0,31981264.0,0.40521244792329414,0.40521244792329414
1155,Minnesota,174066,2012,Football Bowl Subdivision,Big Ten Conference,83619526.0,699837.0,1314453.0,8710136.0,10358266.0,9649557.0,83619526.0,8736901.0,8063634.0,401500.0,23091549.0,30732249.0,0.3675247931924417,0.3675247931924417
1156,Minnesota,174066,2013,Football Bowl Subdivision,Big Ten Conference,96427632.0,857422.0,1431217.0,8628655.0,11782764.0,10088426.0,98286669.0,9546232.0,8537917.0,486115.0,23225989.0,32788484.0,0.34003203563061674,0.34003203563061674
1157,Minnesota,174066,2014,Football Bowl Subdivision,Big Ten Conference,106176156.0,905093.0,1625648.0,14524700.0,12137176.0,10638107.0,106176156.0,10098211.0,10332287.0,324570.0,28495612.0,39830724.0,0.3751381242319603,0.3751381242319603
1158,Minnesota,174066,2015,Football Bowl Subdivision,Big Ten Conference,111162265.0,969186.0,1786523.0,13654602.0,17759351.0,9666243.0,111162265.0,8238423.0,20439916.0,512000.0,22999278.0,43835905.0,0.39434159604430513,0.39434159604430513
1159,Minnesota,174066,2016,Football Bowl Subdivision,Big Ten Conference,110673824.0,899207.0,1520156.0,12466738.0,19589029.0,10819050.0,113506279.0,10422398.0,15250676.0,312000.0,23889905.0,45294180.0,0.40925829037948486,0.40925829037948486
1160,Minnesota,174066,2017,Football Bowl Subdivision,Big Ten Conference,114201678.0,997604.0,1625155.0,13993442.0,20826744.0,12154640.0,116376862.0,12934985.0,14018855.0,125000.0,20500383.0,49597585.0,0.43429821582831735,0.43429821582831735
1161,Minnesota,174066,2018,Football Bowl Subdivision,Big Ten Conference,115090006.0,1388942.0,2215207.0,12047542.0,22008504.0,12778000.0,124847642.0,12334256.0,15442027.0,473500.0,21436247.0,50438195.0,0.4382499988747937,0.4382499988747937
1162,Ole Miss,176017,2005,Football Bowl Subdivision,Southeastern Conference,28721832.0,386648.0,663707.0,3158103.0,5928390.0,4197149.0,28721832.0,201491.0,4169888.0,1093140.0,8942703.0,14333997.0,0.4990627686980413,0.4990627686980413
1163,Ole Miss,176017,2006,Football Bowl Subdivision,Southeastern Conference,29412948.0,828580.0,834653.0,2982754.0,4631407.0,4456514.0,29412948.0,216303.0,3685949.0,1063550.0,9352455.0,13733908.0,0.46693408630783967,0.46693408630783967
1164,Ole Miss,176017,2007,Football Bowl Subdivision,Southeastern Conference,33782527.0,266546.0,780299.0,3004934.0,7853994.0,4369949.0,33782527.0,585505.0,6501469.0,379500.0,10425871.0,16275722.0,0.4817792937751519,0.4817792937751519
1165,Ole Miss,176017,2008,Football Bowl Subdivision,Southeastern Conference,34769709.0,322141.0,837054.0,2919381.0,5667543.0,4673231.0,34769709.0,525627.0,5820204.0,439212.0,11395994.0,14419350.0,0.4147101144849961,0.4147101144849961
1166,Ole Miss,176017,2009,Football Bowl Subdivision,Southeastern Conference,41290128.0,610379.0,888647.0,4138707.0,6208712.0,5579150.0,41290128.0,706421.0,7678900.0,375437.0,10945069.0,17425595.0,0.4220281177137547,0.4220281177137547
1167,Ole Miss,176017,2010,Football Bowl Subdivision,Southeastern Conference,45737904.0,499300.0,830940.0,5287248.0,10256646.0,5663536.0,45737904.0,763684.0,5375438.0,248500.0,13205834.0,22537670.0,0.4927569483726233,0.4927569483726233
1168,Ole Miss,176017,2011,Football Bowl Subdivision,Southeastern Conference,47109301.0,629861.0,982959.0,5865915.0,11363981.0,6031659.0,49180892.0,1031987.0,8186816.0,244500.0,13112474.0,24874375.0,0.5280140964095392,0.5280140964095392
1169,Ole Miss,176017,2012,Football Bowl Subdivision,Southeastern Conference,51708064.0,787555.0,1018204.0,5923231.0,11033646.0,6498082.0,51858993.0,813853.0,10933092.0,577048.0,13449035.0,25260718.0,0.48852569688163144,0.48852569688163144
1170,Ole Miss,176017,2013,Football Bowl Subdivision,Southeastern Conference,71315807.0,794679.0,1245317.0,7506260.0,12175397.0,7052633.0,73390050.0,3572718.0,18454960.0,248000.0,16312342.0,28774286.0,0.4034769739056588,0.4034769739056588
1171,Ole Miss,176017,2014,Football Bowl Subdivision,Southeastern Conference,73293496.0,930477.0,1302500.0,9322884.0,13729892.0,7726498.0,75849000.0,4857343.0,15898757.0,442500.0,17280915.0,33012251.0,0.45041173912621113,0.45041173912621113
1172,Ole Miss,176017,2015,Football Bowl Subdivision,Southeastern Conference,82399898.0,877657.0,1192546.0,8131364.0,15739495.0,8003787.0,87602519.0,3137392.0,22018317.0,2067500.0,19335875.0,33944849.0,0.41195256091215066,0.41195256091215066
1173,Ole Miss,176017,2016,Football Bowl Subdivision,Southeastern Conference,97105043.0,1331377.0,1254438.0,10301931.0,18086381.0,9209892.0,110524705.0,4832470.0,31692460.0,252000.0,20616537.0,40184019.0,0.41382010407018716,0.41382010407018716
1174,Ole Miss,176017,2017,Football Bowl Subdivision,Southeastern Conference,108885512.0,1059185.0,1461037.0,12144215.0,19226862.0,10602112.0,117834511.0,5023290.0,32355158.0,2835000.0,23738310.0,44493411.0,0.40862563056139184,0.40862563056139184
1175,Ole Miss,176017,2018,Football Bowl Subdivision,Southeastern Conference,116812268.0,1199187.0,1683435.0,12438595.0,18861309.0,10616926.0,110912617.0,5162143.0,34144898.0,518360.0,22332066.0,44799452.0,0.3835166696703466,0.3835166696703466
1176,Missouri,178396,2005,Football Bowl Subdivision,Big 12 Conference,46351896.0,537892.0,534994.0,6105754.0,6556948.0,5686519.0,46812603.0,827565.0,9742977.0,165000.0,15060172.0,19422107.0,0.41901429447459926,0.41901429447459926
1177,Missouri,178396,2006,Football Bowl Subdivision,Big 12 Conference,56057181.0,486622.0,670542.0,4138725.0,7096553.0,5927959.0,50495448.0,780560.0,14304319.0,171080.0,14599807.0,18320401.0,0.3268163092253961,0.3268163092253961
1178,Missouri,178396,2007,Football Bowl Subdivision,Big 12 Conference,57211839.0,622403.0,684480.0,4825375.0,7092475.0,6309077.0,56406107.0,995000.0,16603749.0,228000.0,15935989.0,19533810.0,0.3414295072738354,0.3414295072738354
1179,Missouri,178396,2008,Football Bowl Subdivision,Big 12 Conference,51779677.0,592156.0,700565.0,5346282.0,8670420.0,6517208.0,55566932.0,869775.0,13285897.0,323033.0,18873077.0,21826631.0,0.4215289137473762,0.4215289137473762
1180,Missouri,178396,2009,Football Bowl Subdivision,Big 12 Conference,58604216.0,927134.0,760403.0,5524542.0,10331735.0,7079524.0,63133447.0,1154150.0,14979757.0,12800.0,20630900.0,24623338.0,0.42016325241856317,0.42016325241856317
1181,Missouri,178396,2010,Football Bowl Subdivision,Big 12 Conference,61766109.0,677530.0,807883.0,5514453.0,11983191.0,7278296.0,61052303.0,1329595.0,13454020.0,217786.0,20642471.0,26261353.0,0.4251741517342464,0.4251741517342464
1182,Missouri,178396,2011,Football Bowl Subdivision,Big 12 Conference,64160358.0,920642.0,861859.0,6252642.0,12431705.0,7668198.0,64146530.0,1787938.0,14495771.0,211600.0,20593069.0,28135046.0,0.4385113624210139,0.4385113624210139
1183,Missouri,178396,2012,Football Bowl Subdivision,Big 12 Conference,66980889.0,878340.0,1065533.0,6517018.0,13605885.0,8280444.0,50719665.0,2025000.0,13775671.0,398500.0,18932256.0,30347220.0,0.4530728160386166,0.4530728160386166
1184,Missouri,178396,2013,Football Bowl Subdivision,Southeastern Conference,70276015.0,840408.0,1336596.0,7575962.0,14409637.0,8546407.0,76306889.0,2597000.0,15885863.0,530000.0,22534904.0,32709010.0,0.4654363227624674,0.4654363227624674
1185,Missouri,178396,2014,Football Bowl Subdivision,Southeastern Conference,80230179.0,920137.0,1227511.0,9714851.0,16211134.0,9137969.0,83718587.0,2543650.0,20113654.0,208500.0,24235754.0,37211602.0,0.46381053194459404,0.46381053194459404
1186,Missouri,178396,2015,Football Bowl Subdivision,Southeastern Conference,86859158.0,1000110.0,1252674.0,9960072.0,18103259.0,9380384.0,91217778.0,2482433.0,19259888.0,303500.0,23428311.0,39696499.0,0.4570214576567735,0.4570214576567735
1187,Missouri,178396,2016,Football Bowl Subdivision,Southeastern Conference,94323693.0,1092070.0,1467231.0,10006196.0,18563146.0,11247490.0,97275839.0,3053899.0,19982560.0,3510700.0,19152889.0,42376133.0,0.4492628697224567,0.4492628697224567
1188,Missouri,178396,2017,Football Bowl Subdivision,Southeastern Conference,102409131.0,1310935.0,1500946.0,10219543.0,21107952.0,10831611.0,97848195.0,1460957.0,23581545.0,250000.0,17993862.0,44970987.0,0.4391306376772204,0.4391306376772204
1189,Missouri,178396,2018,Football Bowl Subdivision,Southeastern Conference,109158522.0,1336298.0,1657753.0,12392118.0,19995160.0,11537169.0,107351581.0,1235397.0,26511039.0,402000.0,17592152.0,46918498.0,0.4298198357797479,0.4298198357797479
1190,Nebraska,181464,2005,Football Bowl Subdivision,Big 12 Conference,55697329.0,704734.0,1084860.0,5652339.0,8001490.0,6408173.0,55876334.0,6059567.0,11390228.0,158500.0,21578588.0,21851596.0,0.39232753872272763,0.39232753872272763
1191,Nebraska,181464,2006,Football Bowl Subdivision,Big 12 Conference,61667540.0,819068.0,1218748.0,5947619.0,8855319.0,6637033.0,63723537.0,7605895.0,11749526.0,74879.0,24696256.0,23477787.0,0.3807154785159259,0.3807154785159259
1192,Nebraska,181464,2007,Football Bowl Subdivision,Big 12 Conference,65356468.0,969533.0,1216179.0,6123520.0,9439713.0,7585821.0,70846908.0,8526354.0,15021384.0,300600.0,28119217.0,25334766.0,0.38763976657979743,0.38763976657979743
1193,Nebraska,181464,2008,Football Bowl Subdivision,Big 12 Conference,74981110.0,766661.0,1083385.0,6239778.0,9413168.0,8166819.0,75492884.0,8858680.0,16410663.0,208000.0,30560065.0,25669811.0,0.34235037331402535,0.34235037331402535
1194,Nebraska,181464,2009,Football Bowl Subdivision,Big 12 Conference,70543505.0,852223.0,1101694.0,7612676.0,10732473.0,8762557.0,74881383.0,11545259.0,5160306.0,12500.0,33982799.0,29061623.0,0.41196738098000657,0.41196738098000657
1195,Nebraska,181464,2010,Football Bowl Subdivision,Big 12 Conference,71738068.0,885226.0,1036916.0,8012827.0,11831699.0,9677637.0,73483733.0,9397189.0,6103706.0,312000.0,31504769.0,31444305.0,0.43832104594732046,0.43832104594732046
1196,Nebraska,181464,2011,Football Bowl Subdivision,Big 12 Conference,81916484.0,923312.0,1234097.0,8242775.0,12840290.0,10359619.0,83679756.0,10650177.0,12638521.0,300500.0,31716096.0,33600093.0,0.41017498993242923,0.41017498993242923
1197,Nebraska,181464,2012,Football Bowl Subdivision,Big Ten Conference,77037282.0,874312.0,1567360.0,8902085.0,13288319.0,9416377.0,81631252.0,11821376.0,9783535.0,319500.0,32450880.0,34048453.0,0.44197370566630323,0.44197370566630323
1198,Nebraska,181464,2013,Football Bowl Subdivision,Big Ten Conference,81666269.0,865776.0,1794747.0,10684977.0,14670420.0,8940459.0,86916001.0,11895378.0,12657818.0,343500.0,32491416.0,36956379.0,0.45252929333651815,0.45252929333651815
1199,Nebraska,181464,2014,Football Bowl Subdivision,Big Ten Conference,90939273.0,746214.0,2060115.0,9486598.0,15589712.0,9531229.0,94797692.0,13140048.0,11833760.0,14000.0,40450062.0,37413868.0,0.4114159566681383,0.4114159566681383
1200,Nebraska,181464,2015,Football Bowl Subdivision,Big Ten Conference,102523037.0,864312.0,2229914.0,11797007.0,16983957.0,9759530.0,102157399.0,15833035.0,19654976.0,325000.0,36618329.0,41634720.0,0.40610111852226927,0.40610111852226927
1201,Nebraska,181464,2016,Football Bowl Subdivision,Big Ten Conference,108989919.0,1000203.0,2122414.0,13987342.0,16700470.0,11051273.0,112142961.0,18626157.0,21518119.0,322000.0,37198005.0,44861702.0,0.4116133162737739,0.4116133162737739
1202,Nebraska,181464,2017,Football Bowl Subdivision,Big Ten Conference,117979144.0,1044039.0,2376594.0,13845750.0,17953170.0,11836616.0,120205090.0,19896347.0,26599584.0,33293.0,37258695.0,47056169.0,0.39885158854856584,0.39885158854856584
1203,Nebraska,181464,2018,Football Bowl Subdivision,Big Ten Conference,141063338.0,1181228.0,2545583.0,12448967.0,19911657.0,12004142.0,142223226.0,25806845.0,16714649.0,1020152.0,37196606.0,48091577.0,0.3409218701460191,0.3409218701460191
1204,UNLV,182281,2005,Football Bowl Subdivision,Mountain West Conference,24280990.0,402540.0,648014.0,2478915.0,4975674.0,4797873.0,24580619.0,253378.0,4557652.0,856264.0,3174417.0,13303016.0,0.5478778254099195,0.5478778254099195
1205,UNLV,182281,2006,Football Bowl Subdivision,Mountain West Conference,32720926.0,558089.0,701175.0,2559421.0,4831724.0,5062425.0,32079311.0,574431.0,6343386.0,155000.0,3684613.0,13712834.0,0.41908453324334405,0.41908453324334405
1206,UNLV,182281,2007,Football Bowl Subdivision,Mountain West Conference,33484258.0,466052.0,719788.0,2889210.0,5050411.0,5452929.0,33240631.0,2210547.0,4847879.0,500750.0,4012090.0,14578390.0,0.43538041069926053,0.43538041069926053
1207,UNLV,182281,2008,Football Bowl Subdivision,Mountain West Conference,37934266.0,518101.0,686028.0,2947901.0,5535864.0,5563473.0,38377947.0,2169804.0,5110293.0,105500.0,6560391.0,15251367.0,0.4020472414043809,0.4020472414043809
1208,UNLV,182281,2009,Football Bowl Subdivision,Mountain West Conference,36218647.0,451729.0,909853.0,4469761.0,5571097.0,5794044.0,37531196.0,4302934.0,6164192.0,450000.0,5466961.0,17196484.0,0.4747964218541902,0.4747964218541902
1209,UNLV,182281,2010,Football Bowl Subdivision,Mountain West Conference,59143059.0,465715.0,790248.0,2780759.0,5913527.0,6241793.0,56496233.0,6965440.0,3546691.0,0.0,5409086.0,16192042.0,0.2737775535080118,0.2737775535080118
1210,UNLV,182281,2011,Football Bowl Subdivision,Mountain West Conference,60555156.0,446200.0,771531.0,3022632.0,5684220.0,6881326.0,59544869.0,6768838.0,5726893.0,1123500.0,5970928.0,16805909.0,0.27753060366981797,0.27753060366981797
1211,UNLV,182281,2012,Football Bowl Subdivision,Mountain West Conference,58691671.0,541451.0,722821.0,3055205.0,5621164.0,7053983.0,58806533.0,6895898.0,6343180.0,545000.0,5758489.0,16994624.0,0.28955767846514374,0.28955767846514374
1212,UNLV,182281,2013,Football Bowl Subdivision,Mountain West Conference,63672024.0,617323.0,792348.0,3506530.0,5703147.0,7132472.0,64513044.0,6795119.0,7752604.0,207000.0,6426881.0,17751820.0,0.278800937755646,0.278800937755646
1213,UNLV,182281,2014,Football Bowl Subdivision,Mountain West Conference,44467342.0,606467.0,843769.0,3749272.0,6539986.0,7234796.0,44057560.0,3089610.0,7940514.0,282865.0,5627480.0,18974290.0,0.42670169042260275,0.42670169042260275
1214,UNLV,182281,2015,Football Bowl Subdivision,Mountain West Conference,44935234.0,546345.0,914256.0,3679256.0,7274452.0,7788826.0,45015536.0,2900244.0,8701472.0,777819.0,5321665.0,20203135.0,0.4496056479866111,0.4496056479866111
1215,UNLV,182281,2016,Football Bowl Subdivision,Mountain West Conference,46303882.0,720467.0,973705.0,4024225.0,6886936.0,7490770.0,46886024.0,2950033.0,8970585.0,1345000.0,5789602.0,20096103.0,0.43400471260703366,0.43400471260703366
1216,UNLV,182281,2017,Football Bowl Subdivision,Mountain West Conference,47476606.0,744334.0,1077821.0,4073030.0,6664560.0,8135615.0,47327478.0,3418752.0,7661855.0,843000.0,4865689.0,20695360.0,0.43590647570721464,0.43590647570721464
1217,UNLV,182281,2018,Football Bowl Subdivision,Mountain West Conference,50014197.0,826692.0,1173505.0,3888631.0,7200744.0,8231499.0,50568292.0,5933945.0,8184061.0,1797000.0,5556514.0,21321071.0,0.4263003762711616,0.4263003762711616
1218,Nevada,182290,2005,Football Bowl Subdivision,Western Athletic Conference,20477381.0,410574.0,289900.0,2542733.0,3657012.0,4032368.0,18677243.0,715132.0,4994518.0,218000.0,2419251.0,10932587.0,0.5338859984096599,0.5338859984096599
1219,Nevada,182290,2006,Football Bowl Subdivision,Western Athletic Conference,20175399.0,352970.0,320685.0,2606948.0,3946275.0,4288165.0,27280714.0,935005.0,10416032.0,173110.0,3344804.0,11515043.0,0.5707467297177121,0.5707467297177121
1220,Nevada,182290,2007,Football Bowl Subdivision,Western Athletic Conference,21359986.0,246481.0,334739.0,3031291.0,4623856.0,4696520.0,21375121.0,993415.0,2953508.0,475000.0,3556654.0,12932887.0,0.6054726346730751,0.6054726346730751
1221,Nevada,182290,2008,Football Bowl Subdivision,Western Athletic Conference,24051345.0,293470.0,347203.0,3184152.0,4577875.0,4669070.0,24383923.0,1061339.0,5082555.0,913000.0,3776684.0,13071770.0,0.543494345118745,0.543494345118745
1222,Nevada,182290,2009,Football Bowl Subdivision,Western Athletic Conference,23997850.0,322650.0,328907.0,3563108.0,4458649.0,4870229.0,22525614.0,930766.0,3712064.0,226500.0,3785378.0,13543543.0,0.5643648493510877,0.5643648493510877
1223,Nevada,182290,2010,Football Bowl Subdivision,Western Athletic Conference,23988811.0,336922.0,313979.0,2885080.0,4484570.0,4665206.0,23157140.0,906915.0,4686526.0,836000.0,3126851.0,12685757.0,0.5288197485069185,0.5288197485069185
1224,Nevada,182290,2011,Football Bowl Subdivision,Western Athletic Conference,23112105.0,350942.0,306665.0,3068406.0,4222212.0,5228514.0,22652490.0,994328.0,3325965.0,24230.0,3951171.0,13176739.0,0.570122842553718,0.570122842553718
1225,Nevada,182290,2012,Football Bowl Subdivision,Western Athletic Conference,22177509.0,333671.0,358218.0,3042354.0,4413437.0,5264166.0,21531926.0,1086085.0,3681511.0,1099500.0,3744835.0,13411846.0,0.6047498842182862,0.6047498842182862
1226,Nevada,182290,2013,Football Bowl Subdivision,Mountain West Conference,27274229.0,294118.0,455619.0,3775585.0,5008620.0,5800870.0,26627415.0,1059458.0,4671530.0,807337.0,3461476.0,15334812.0,0.5622454808896706,0.5622454808896706
1227,Nevada,182290,2014,Football Bowl Subdivision,Mountain West Conference,27734777.0,296121.0,543217.0,3532403.0,5654842.0,6034149.0,27324338.0,1053352.0,4948145.0,1136500.0,3957254.0,16060732.0,0.5790827883707159,0.5790827883707159
1228,Nevada,182290,2015,Football Bowl Subdivision,Mountain West Conference,27013975.0,274617.0,578292.0,3715270.0,5476433.0,6466811.0,26954582.0,1044123.0,5151616.0,644500.0,3780300.0,16511423.0,0.6112178233673496,0.6112178233673496
1229,Nevada,182290,2016,Football Bowl Subdivision,Mountain West Conference,30911159.0,228710.0,565925.0,4111855.0,5587444.0,7110431.0,31018290.0,1166490.0,6228265.0,1770500.0,4399025.0,17604365.0,0.5695148797235329,0.5695148797235329
1230,Nevada,182290,2017,Football Bowl Subdivision,Mountain West Conference,38982774.0,431481.0,949234.0,4044613.0,5311613.0,7595844.0,36955558.0,1094793.0,9405099.0,1848000.0,3831815.0,18332785.0,0.4702791289301269,0.4702791289301269
1231,Nevada,182290,2018,Football Bowl Subdivision,Mountain West Conference,41381121.0,519771.0,943618.0,4308144.0,6239593.0,9029804.0,34288266.0,1847913.0,6801385.0,1767000.0,2971130.0,21040930.0,0.5084668924266214,0.5084668924266214
1232,New Mexico,187985,2005,Football Bowl Subdivision,Mountain West Conference,26216020.0,364655.0,375895.0,4187776.0,4629909.0,4681945.0,27594982.0,2682006.0,3475426.0,202500.0,6615615.0,14240180.0,0.5431861892079728,0.5431861892079728
1233,New Mexico,187985,2006,Football Bowl Subdivision,Mountain West Conference,26719944.0,812090.0,451283.0,3320851.0,4995383.0,3372480.0,24072788.0,2742578.0,3996594.0,355070.0,6147810.0,12952087.0,0.4847348108214598,0.4847348108214598
1234,New Mexico,187985,2007,Football Bowl Subdivision,Mountain West Conference,25822644.0,331948.0,449916.0,2924295.0,5443176.0,2835264.0,25586305.0,3495222.0,3864772.0,30000.0,6319610.0,11984599.0,0.4641120018538768,0.4641120018538768
1235,New Mexico,187985,2008,Football Bowl Subdivision,Mountain West Conference,36477159.0,299539.0,506583.0,4430515.0,6757021.0,5022056.0,35979959.0,5210223.0,6124848.0,237500.0,6564704.0,17015714.0,0.46647585685058424,0.46647585685058424
1236,New Mexico,187985,2009,Football Bowl Subdivision,Mountain West Conference,39368459.0,365385.0,585534.0,4201064.0,7794640.0,5958226.0,38376372.0,5350572.0,6341297.0,168145.0,6814874.0,18904849.0,0.48020292082044663,0.48020292082044663
1237,New Mexico,187985,2010,Football Bowl Subdivision,Mountain West Conference,37331322.0,379785.0,611334.0,4207822.0,7117452.0,6371838.0,37330784.0,5446118.0,5308344.0,580480.0,6590165.0,18688231.0,0.500604586143507,0.500604586143507
1238,New Mexico,187985,2011,Football Bowl Subdivision,Mountain West Conference,40428116.0,382058.0,582282.0,3883968.0,7410130.0,6658150.0,40287108.0,5602700.0,5429603.0,440009.0,6084843.0,18916588.0,0.46790674094236795,0.46790674094236795
1239,New Mexico,187985,2012,Football Bowl Subdivision,Mountain West Conference,44321779.0,393756.0,622062.0,4799906.0,8012921.0,7049918.0,43284573.0,5730019.0,5326885.0,1175661.0,6414564.0,20878563.0,0.47106780167826745,0.47106780167826745
1240,New Mexico,187985,2013,Football Bowl Subdivision,Mountain West Conference,45046275.0,394197.0,643258.0,5255341.0,7896631.0,7178357.0,44345840.0,5739412.0,9060270.0,1327620.0,6730651.0,21367784.0,0.47435185262266416,0.47435185262266416
1241,New Mexico,187985,2014,Football Bowl Subdivision,Mountain West Conference,47082167.0,395170.0,682582.0,5484979.0,7976330.0,7654091.0,47199769.0,5670357.0,9850337.0,962300.0,6769173.0,22193152.0,0.4713706571747218,0.4713706571747218
1242,New Mexico,187985,2015,Football Bowl Subdivision,Mountain West Conference,42180916.0,505158.0,683247.0,5329185.0,7996629.0,7750340.0,42353920.0,5684682.0,10866670.0,452500.0,6659683.0,22264559.0,0.527834886278904,0.527834886278904
1243,New Mexico,187985,2016,Football Bowl Subdivision,Mountain West Conference,44465814.0,258820.0,724470.0,5664943.0,8097826.0,8919766.0,42820441.0,6006942.0,9367610.0,132600.0,6712103.0,23665825.0,0.5322251606593775,0.5322251606593775
1244,New Mexico,187985,2017,Football Bowl Subdivision,Mountain West Conference,44356217.0,555721.0,679382.0,5371219.0,7993659.0,8561160.0,44421019.0,5810499.0,9878231.0,918500.0,5802815.0,23161141.0,0.5221622258724183,0.5221622258724183
1245,New Mexico,187985,2018,Football Bowl Subdivision,Mountain West Conference,41936043.0,570462.0,803502.0,4984247.0,7745084.0,8150932.0,41936043.0,5667012.0,5417184.0,1606600.0,5947716.0,22254227.0,0.5306706452966962,0.5306706452966962
1246,UNC,199120,2005,Football Bowl Subdivision,Atlantic Coast Conference,54617880.0,1281727.0,854908.0,4471744.0,6383257.0,7500590.0,54838851.0,2501206.0,10834440.0,1714214.0,14149887.0,20492226.0,0.3751926292269125,0.3751926292269125
1247,UNC,199120,2006,Football Bowl Subdivision,Atlantic Coast Conference,59943877.0,1448556.0,999621.0,4728223.0,7672705.0,7930166.0,60034233.0,2738658.0,12463719.0,2043944.0,14273067.0,22779271.0,0.38000997166065853,0.38000997166065853
1248,UNC,199120,2007,Football Bowl Subdivision,Atlantic Coast Conference,63008867.0,1584440.0,971631.0,6235478.0,8465845.0,7994861.0,62166396.0,2833790.0,13561604.0,1643300.0,16006247.0,25252255.0,0.40077303722982355,0.40077303722982355
1249,UNC,199120,2008,Football Bowl Subdivision,Atlantic Coast Conference,65929532.0,1766529.0,1126532.0,6427834.0,11404126.0,7521420.0,66148186.0,2653080.0,15892163.0,1825440.0,17861212.0,28246441.0,0.4284338162752316,0.4284338162752316
1250,UNC,199120,2009,Football Bowl Subdivision,Atlantic Coast Conference,74462225.0,1803161.0,1162968.0,8708482.0,12417566.0,7543374.0,74644557.0,5069803.0,14746142.0,2299537.0,22209969.0,31635551.0,0.424853689236388,0.424853689236388
1251,UNC,199120,2010,Football Bowl Subdivision,Atlantic Coast Conference,72685335.0,2048581.0,1210401.0,7767351.0,12204437.0,7208755.0,72825407.0,4167881.0,14634189.0,976415.0,23280829.0,30439525.0,0.41878495847890085,0.41878495847890085
1252,UNC,199120,2011,Football Bowl Subdivision,Atlantic Coast Conference,74312602.0,2039946.0,1774115.0,7746199.0,12285171.0,10343866.0,75606311.0,3727949.0,17712389.0,2749722.0,21318513.0,34189297.0,0.46007401274954685,0.46007401274954685
1253,UNC,199120,2012,Football Bowl Subdivision,Atlantic Coast Conference,81921783.0,2005251.0,1512701.0,8262654.0,13155455.0,10601110.0,82424430.0,3708892.0,17478749.0,1721964.0,23655855.0,35537171.0,0.4337939153497184,0.4337939153497184
1254,UNC,199120,2013,Football Bowl Subdivision,Atlantic Coast Conference,82735139.0,2328081.0,1494503.0,8443113.0,12866568.0,11424567.0,82792342.0,3868310.0,18709609.0,1467293.0,22511083.0,36556832.0,0.4418537569629272,0.4418537569629272
1255,UNC,199120,2014,Football Bowl Subdivision,Atlantic Coast Conference,83463221.0,2217675.0,1319115.0,9232291.0,13642676.0,12392051.0,83771913.0,2733096.0,18234593.0,525936.0,23012533.0,38803808.0,0.46492104588199396,0.46492104588199396
1256,UNC,199120,2015,Football Bowl Subdivision,Atlantic Coast Conference,89080843.0,2328530.0,1461599.0,8611243.0,14424549.0,13612346.0,89128256.0,2573734.0,20453485.0,1118399.0,20628551.0,40438267.0,0.4539502056575733,0.4539502056575733
1257,UNC,199120,2016,Football Bowl Subdivision,Atlantic Coast Conference,95175985.0,2274431.0,1545050.0,11193254.0,15963077.0,14528812.0,95175985.0,2325000.0,22926465.0,2091535.0,23332957.0,45504624.0,0.4781103552540066,0.4781103552540066
1258,UNC,199120,2017,Football Bowl Subdivision,Atlantic Coast Conference,96540823.0,2526913.0,1583586.0,12372753.0,17478769.0,15659952.0,96551626.0,3012900.0,21388432.0,2085700.0,23806771.0,49621973.0,0.5139998961889936,0.5139998961889936
1259,UNC,199120,2018,Football Bowl Subdivision,Atlantic Coast Conference,102430558.0,2789471.0,1883458.0,10837884.0,18978962.0,16613846.0,104571404.0,12330897.0,20752770.0,709361.0,26335953.0,51103621.0,0.4989099151446583,0.4989099151446583
1260,Charlotte,199139,2005,No Football Subdivision,,9643127.0,115926.0,263555.0,1288276.0,1772777.0,2038463.0,10117976.0,217263.0,687465.0,70000.0,670791.0,5478997.0,0.5681763809602425,0.5681763809602425
1261,Charlotte,199139,2006,No Football Subdivision,,12087619.0,117351.0,328425.0,1321592.0,2062917.0,2037436.0,16554665.0,330222.0,5720643.0,11000.0,627649.0,5867721.0,0.4854323254232285,0.4854323254232285
1262,Charlotte,199139,2007,No Football Subdivision,,11399145.0,163188.0,357638.0,1586629.0,2055141.0,2237876.0,15086511.0,243799.0,5291346.0,115800.0,501770.0,6400472.0,0.5614870238074873,0.5614870238074873
